price,year,body_type,volume,fuel,gearbox,type,brand,model
2950000,1994,кроссовер,2.0,бензин,Правый руль,Б/у,Toyota,RAV4
6900000,2011,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
8100000,2012,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
700000,1996,седан,2.5,бензин,Правый руль,Б/у,Toyota,Windom
2400000,1996,седан,3.0,бензин,Правый руль,Б/у,Toyota,Aristo
8500000,2016,кроссовер,2.5,бензин,автомат,Б/у,Toyota,RAV4
19200000,2023,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
1850000,1996,лифтбек,1.8,бензин,механика,Б/у,Toyota,Carina E
1500000,1994,седан,2.0,бензин,автомат,Б/у,Toyota,Carina E
27100000,2025,седан,2.5,гибрид,вариатор,Б/у,Toyota,Camry
5900000,2007,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
9450000,2012,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
14400000,2019,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
9700000,2013,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
28900000,2021,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
24000000,2014,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser
30000000,2015,внедорожник,4.6,бензин,автомат,Б/у,Toyota,Land Cruiser
31500000,2024,кроссовер,2.5,гибрид,автомат,новый,Toyota,Highlander
17000000,2014,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
11300000,2014,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
14400000,2022,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
10500000,2010,кроссовер,2.7,бензин,автомат,Б/у,Toyota,Venza
7800000,2007,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
2200000,1997,седан,2.5,бензин,Правый руль,Б/у,Toyota,Windom
3700000,1996,седан,3.0,бензин,Правый руль,Б/у,Toyota,Mark II
6000000,2014,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
5300000,2008,пикап,3.0,дизель,механика,Б/у,Toyota,Hilux
10200000,2008,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
13750000,2020,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
10500000,2008,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
15000000,2011,внедорожник,3.0,дизель,автомат,Б/у,Toyota,Land Cruiser Prado
14500000,2015,минивэн,3.5,бензин,автомат,Б/у,Toyota,Sienna
18500000,2019,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
1900000,1997,минивэн,1.5,бензин,Правый руль,Б/у,Toyota,Raum
6400000,2004,минивэн,2.4,бензин,автомат,Б/у,Toyota,Alphard
5500000,2008,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
12500000,2019,седан,2.0,бензин,автомат,Б/у,Toyota,Camry
5100000,2009,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
13800000,2016,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
2700000,1996,минивэн,2.2,дизель,автомат,Б/у,Toyota,Ipsum
1800000,1993,седан,2.2,бензин,автомат,Б/у,Toyota,Camry
3700000,2007,седан,1.5,бензин,автомат,Б/у,Toyota,Yaris
5400000,2002,кроссовер,3.0,бензин,автомат,Б/у,Toyota,Highlander
7000000,2010,седан,3.5,бензин,автомат,Б/у,Toyota,Camry
3500000,2003,универсал,1.8,бензин,механика,Б/у,Toyota,Corolla
23500000,2014,внедорожник,4.5,дизель,автомат,Б/у,Toyota,Land Cruiser
4500000,2002,минивэн,3.0,бензин,Правый руль,Б/у,Toyota,Estima
5000000,2007,седан,2.0,бензин,автомат,Б/у,Toyota,Avensis
9000000,2012,седан,3.5,бензин,автомат,Б/у,Toyota,Camry
1900000,1995,седан,1.6,бензин,механика,Б/у,Toyota,Carina E
28000000,2009,внедорожник,4.7,бензин,автомат,Б/у,Toyota,Land Cruiser
6100000,2013,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
55700000,2024,пикап,3.4,бензин,автомат,Б/у,Toyota,Tundra
5100000,2002,минивэн,2.0,бензин,механика,Б/у,Toyota,Avensis Verso
3250000,1995,седан,2.5,бензин,Правый руль,Б/у,Toyota,Mark II
18000000,2022,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
30000000,2021,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
14900000,2019,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
4200000,2003,седан,2.4,бензин,Правый руль,Б/у,Toyota,Camry
12800000,2011,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
19000000,2011,внедорожник,4.0,газ-бензин,автомат,Б/у,Toyota,Land Cruiser
29000000,2016,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser
20500000,2013,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
10500000,2011,минивэн,3.5,бензин,автомат,Б/у,Toyota,Sienna
3300000,1997,седан,2.2,бензин,механика,Б/у,Toyota,Camry
14600000,2023,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
9000000,2002,внедорожник,3.4,бензин,Правый руль,Б/у,Toyota,Land Cruiser Prado
11500000,2017,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
32500000,2024,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
37500000,2019,внедорожник,4.6,бензин,автомат,Б/у,Toyota,Land Cruiser
16500000,2008,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser
17800000,2015,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
7700000,2008,седан,3.5,бензин,автомат,Б/у,Toyota,Camry
12300000,2017,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
17500000,2016,минивэн,3.5,бензин,автомат,Б/у,Toyota,Sienna
14000000,2013,пикап,3.0,дизель,автомат,Б/у,Toyota,Hilux
5500000,2007,минивэн,2.4,бензин,автомат,Б/у,Toyota,Alphard
9000000,2004,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
16890000,2014,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
20500000,2018,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
19300000,2023,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
28700000,2023,внедорожник,4.0,бензин,автомат,Б/у,Toyota,4Runner
9530000,2017,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
9500000,2013,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
14300000,2020,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
7890000,2004,минивэн,3.3,бензин,автомат,Б/у,Toyota,Sienna
13000000,2022,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
14490000,2020,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
14500000,2007,внедорожник,4.7,бензин,автомат,Б/у,Toyota,Land Cruiser
17600000,2024,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
19500000,2008,внедорожник,4.7,бензин,автомат,Б/у,Toyota,Land Cruiser
5300000,2011,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
5000000,2010,седан,1.6,бензин,механика,Б/у,Toyota,Corolla
7000000,2007,минивэн,3.0,бензин,Правый руль,Б/у,Toyota,Alphard
8900000,2013,седан,2.0,бензин,автомат,Б/у,Toyota,Camry
11000000,2016,кроссовер,2.5,бензин,автомат,Б/у,Toyota,RAV4
19500000,2011,внедорожник,4.7,бензин,автомат,Б/у,Toyota,Land Cruiser
1300000,1996,седан,1.8,бензин,механика,Б/у,Toyota,Carina E
24400000,2025,седан,2.5,гибрид,вариатор,новый,Toyota,Camry
6000000,2010,минивэн,3.5,бензин,Правый руль,Б/у,Toyota,Alphard
11000000,2013,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
2450000,1999,минивэн,1.8,бензин,Правый руль,Б/у,Toyota,Spacio
10500000,2016,универсал,1.8,бензин,вариатор,Б/у,Toyota,Avensis
4100000,2003,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
7800000,2012,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
12750000,2013,кроссовер,2.7,бензин,автомат,Б/у,Toyota,Highlander
8500000,2015,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
6500000,2013,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
43000000,2023,внедорожник,2.4,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
10490000,2017,седан,2.5,бензин,автомат,Б/у,Toyota,Camry Comfort
1500000,1996,универсал,1.6,бензин,Правый руль,Б/у,Toyota,Sprinter Carib
4300000,2007,седан,1.5,бензин,автомат,Б/у,Toyota,Yaris
57200000,2024,внедорожник,3.5,бензин,автомат,Б/у,Toyota,Land Cruiser
26000000,2016,внедорожник,5.7,бензин,автомат,Б/у,Toyota,Sequoia
10900000,2018,кроссовер,1.2,бензин,вариатор,Б/у,Toyota,C-HR
6000000,2008,минивэн,2.4,газ-бензин,Правый руль,Б/у,Toyota,Estima
5900000,2012,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
16000000,2012,минивэн,3.5,бензин,Правый руль,Б/у,Toyota,Vellfire
6300000,2007,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
5600000,2011,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
8000000,2016,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
9500000,2002,минивэн,3.0,бензин,Правый руль,Б/у,Toyota,Estima
39500000,2024,внедорожник,2.4,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
3600000,2006,седан,2.5,бензин,Правый руль,Б/у,Toyota,Mark X
54370000,2024,внедорожник,4.0,бензин,автомат,новый,Toyota,Land Cruiser Premium
11800000,2018,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
6300000,2015,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
25700000,2021,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
14700000,2017,минивэн,3.5,бензин,автомат,Б/у,Toyota,Sienna
9500000,2019,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
6100000,1994,купе,3.0,бензин,Правый руль,Б/у,Toyota,Soarer
11890000,2017,минивэн,3.5,газ-бензин,автомат,Б/у,Toyota,Sienna
6500000,2013,седан,1.6,бензин,механика,Б/у,Toyota,Corolla
4300000,2009,седан,1.5,бензин,автомат,Б/у,Toyota,Yaris
4500000,2001,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
33000000,2017,внедорожник,4.6,бензин,автомат,Б/у,Toyota,Land Cruiser
12900000,2008,минивэн,3.5,бензин,Правый руль,Б/у,Toyota,Alphard
9100000,2017,кроссовер,2.5,бензин,автомат,Б/у,Toyota,RAV4
27000000,2017,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
14700000,2021,кроссовер,2.5,бензин,автомат,Б/у,Toyota,RAV4
9500000,2020,кроссовер,2.5,бензин,автомат,Б/у,Toyota,RAV4
7600000,2004,минивэн,2.4,бензин,автомат,Б/у,Toyota,Alphard
4850000,2011,хэтчбек,1.8,бензин,автомат,Б/у,Toyota,Urban Cruiser
11200000,2016,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
13400000,2012,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
7500000,2010,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
24500000,2023,внедорожник,4.0,бензин,автомат,Б/у,Toyota,4Runner
12800000,2006,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
4300000,2008,минивэн,2.4,бензин,Правый руль,Б/у,Toyota,Estima
15890000,2013,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
9900000,2005,внедорожник,4.3,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
9800000,2014,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
1500000,2001,универсал,2.0,бензин,автомат,Б/у,Toyota,Avensis
5650000,2007,седан,3.5,бензин,автомат,Б/у,Toyota,Camry
4950000,2006,седан,3.5,бензин,автомат,Б/у,Toyota,Camry
14000000,2019,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
5000000,2003,минивэн,3.0,бензин,Правый руль,Б/у,Toyota,Estima
2600000,1995,универсал,2.0,бензин,Правый руль,Б/у,Toyota,Caldina
22800000,2013,внедорожник,4.6,бензин,автомат,Б/у,Toyota,Land Cruiser
12300000,2013,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
3500000,1994,кроссовер,2.0,бензин,Правый руль,Б/у,Toyota,RAV4
6300000,2010,минивэн,2.0,бензин,Правый руль,Б/у,Toyota,Wish
10800000,2016,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
48500000,2024,внедорожник,2.4,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
10500000,2015,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
2500000,1997,минивэн,1.6,бензин,Правый руль,Б/у,Toyota,Spacio
7590000,2015,седан,1.8,бензин,вариатор,Б/у,Toyota,Corolla
9500000,2012,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
12900000,2013,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
14300000,2019,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
10000000,2007,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
33023900,2025,внедорожник,2.7,бензин,автомат,новый,Toyota,Land Cruiser Prado Comfort
